,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,-0.17748272,0.17866744,2.0640278,-0.67479795,-0.13636148,-0.34045547,0.34711632,-0.26575643,-0.5627146,-0.4176857,0.1953967,1.1604986,-0.43657267,-0.61266506,-0.38538778,-0.17921758,-0.48370808,-0.13120043,-0.20539188,0.41293114,-0.42557257,0.22025143,-0.4696731,0.077474296,-0.6317317,1.8869531,-0.5882044,0.82294035,0.32913268,0.06997845,-0.6620194,-0.31519192,0.30712634,-0.3304603,-0.042790473,-0.30781984,-0.22191793,1.2140065,0.52388203,-0.45219648,0.59878427,-0.20253569,0.1070519,-0.38334662,-0.28209996,-0.47687596,0.2593669,1.3202722,-0.27984077,1.3050599,0.15037823,0.08237324,-0.30945718,0.33589876,-0.71626914,-0.63663757,1.6015942,0.7269758,-0.28732216,-0.65492916,-0.42308104,0.18340898,0.36905655,-0.5314201
11,1.2444861,-0.5311984,-0.6380831,-0.2964167,-0.3834855,-0.2969573,-0.21422613,0.77813685,0.016571844,0.064728975,-0.48593855,0.50554776,1.3122987,0.2995778,0.12913957,0.9280265,-0.47419256,2.0135746,2.4212217,0.35069367,0.8796007,-0.7380873,-0.46077722,-0.30437118,-0.5262593,-0.3629099,-0.37078542,-0.71905315,-0.15009344,-0.47875988,0.7983862,-0.3031764,-0.6919025,0.0799477,-0.26259387,0.41231152,-0.51594543,-0.632351,-0.5844754,0.7903837,-0.80250144,-0.5446727,-0.53720546,0.9246223,0.75954014,0.20868856,-0.6362705,-0.2979499,0.092868306,-0.7667678,0.018958231,-0.82048136,1.1765319,-0.84417963,-0.18716872,1.4015043,-0.79699874,-0.5773668,-0.19739616,-0.07158947,0.59163386,-0.08820897,0.4917197,1.2024366
12,-0.13778687,-0.43840712,-0.5410944,0.84732455,-0.40153766,-0.43990397,-0.41117185,0.13669567,0.6165659,2.0721974,-0.2720843,0.44040877,0.80899435,-0.57424235,-0.6324116,0.2759436,1.453131,-0.5499418,0.23017076,0.28736058,0.93435013,0.2517102,-0.2747845,0.49403012,0.10128225,-0.16062742,-0.58553946,-0.74370545,-0.069877565,-0.46170372,-0.34131646,0.7876806,2.2419853,0.72715294,-0.18360043,1.0892714,-0.27797753,0.006807209,-0.63967955,0.8932724,0.8209981,-0.16123539,0.95901495,0.1744393,0.944008,1.2209989,-0.3009892,-0.7060249,0.6069605,-0.5783361,-0.6843222,-0.43796927,-0.77836514,1.1535497,1.3298395,0.578725,-0.560462,-0.63449425,-0.34378064,-0.148552,-0.08303201,0.29251173,0.32736412,0.15187183
13,1.4688786,-0.7009144,-0.5324107,-0.14821106,-0.5846334,-0.263188,-0.8089168,1.5047745,-0.46974778,0.16803859,0.4314463,0.24107432,0.8184146,-0.00069761276,-0.2773944,0.87064743,-0.6392837,0.9042095,0.5182215,0.5873286,-0.17000437,-0.7536617,-0.51722705,-0.25397128,-0.33181405,1.1068681,-0.5943181,-0.45057267,0.06465191,-0.3430289,0.30129835,-0.31241727,-0.50487155,0.06430568,-0.35197473,0.91387945,-0.42536426,-0.59779835,-0.5636383,0.7416434,-0.61750615,-0.76112616,-0.50148034,0.882329,0.664964,0.58028376,-0.31260252,-0.20337689,-0.5102569,-0.10722339,-0.5337058,-0.6310569,0.16881782,-0.5796975,-0.535815,0.5676121,-0.23886508,-0.7436998,0.070521474,0.45509776,0.5190579,-0.279576,0.29887807,0.64266396
14,-0.15858626,0.5548564,-0.67698777,0.5389654,1.6239313,0.7672831,1.0807924,-0.69517094,0.7148682,-0.5332812,0.52631956,-0.79777837,-0.6283107,0.13309254,0.80515236,-0.51141196,1.5433384,-0.6235271,-0.5319712,-0.5050924,0.48171785,0.08346866,1.8686016,0.5531303,1.1059262,-0.8125227,1.5143272,-0.13310552,0.42057914,0.43502063,1.2444249,-0.4930243,0.66810703,-0.6280701,1.4746525,-0.7010406,0.7264995,0.130079,1.3181143,-0.22811735,-0.26821792,0.8106055,0.44495395,-0.790541,1.0823982,0.4564582,0.45388025,0.74428004,-0.05737382,0.91660005,0.5967476,-0.210181,0.8280505,-0.21510386,1.4311595,-0.3119527,-0.6867235,0.9535443,0.25972962,0.28797328,0.19512665,-0.4620986,-0.22041202,-0.59875536
15,0.17314705,-0.6925488,-0.7119451,0.2221428,0.20405233,0.55631196,1.8071653,0.6572444,1.396238,0.5034802,-0.014197946,0.4209657,0.84553295,-0.15871817,1.4492741,0.5139483,1.0939962,0.5758977,1.1054919,-0.41259748,-0.6265925,-0.74703866,1.3579792,0.7705121,0.88176614,-0.22179669,-0.563308,-0.54248995,0.16232856,-0.67797047,-0.7292413,0.5494313,1.340232,-0.68003035,-0.50408024,-0.19149786,1.3554472,-0.35826367,0.16914658,0.29455653,-0.26729232,0.39560348,0.3149551,-0.7472359,1.0139172,0.56461614,0.22818086,-0.64892846,-0.312836,-0.49918175,0.13200577,-0.27509177,0.69731164,-0.36021292,-0.24061716,0.50368595,-0.38372737,0.12637587,0.2541893,0.58086324,0.2110943,-0.48751956,0.12047469,0.3557637
16,-0.4849745,-0.57646215,-0.8451464,1.9095229,-0.045429707,0.27092794,1.1182153,-0.7930205,1.4712285,1.0927969,-0.5978782,-0.35581017,1.4254857,2.1198344,0.31256676,-0.02901119,-0.492478,-0.9163264,0.15500872,0.47692734,1.290029,0.5250627,-0.16393846,-0.3123473,0.98515713,-0.38482642,1.8170623,-0.48997104,-0.5991355,1.1230929,2.0665455,-0.59590495,0.21746512,0.69215983,0.7059868,-0.020630062,0.15159382,-0.81523657,-0.8033494,0.28860494,-0.7331945,-0.0047180057,0.38668084,-0.5473542,-0.6260272,0.9324883,-0.50340587,-0.83798754,2.3017948,-0.9308454,0.4087627,-0.48255432,-0.7936289,-0.74942774,2.0257075,1.0982251,-0.47258663,-0.6805876,-0.56138146,-0.2494502,0.62647474,0.4563471,-0.010713816,1.6027594
17,-0.02272135,-0.8310333,0.70191944,-0.7881348,0.64293617,1.1289134,3.0157168,1.2588512,2.975458,0.31203857,-0.7398986,1.4286457,-0.74056554,0.4623686,0.9957195,0.010653717,0.34253338,0.4015147,0.9608091,-0.72189856,-0.677503,-0.8845297,1.3862946,0.5459793,-0.8024299,-0.29426694,-0.7803763,-0.49759328,-0.16760874,-0.8325486,-0.9447508,0.7962043,0.8194521,-0.5936681,-0.5082608,-0.5767499,0.08633213,-0.42720526,0.6664475,-0.23208004,0.32875916,1.2709787,0.58228797,-0.6823077,1.2190042,-0.033809304,-0.43348783,0.9865835,-0.64166176,-0.4298113,0.95757407,-0.90705013,2.3990057,-0.025188446,-0.8087012,1.8118578,-0.08844966,1.4509937,-0.23934025,-0.44140851,-0.23100454,-0.72807556,-0.48640853,-0.17194521
18,-0.6225625,1.0719295,-0.42961037,-0.7060761,2.6179335,2.1694028,0.9309811,-0.7379,0.49478373,-0.1096493,2.9980369,-0.7793757,-0.7205025,-0.5609413,0.63028747,-0.2738815,0.57507175,-0.7548085,-0.53417796,1.6033359,0.86778486,0.010817262,0.61633545,1.7290031,2.12421,-0.92076176,-0.46393603,-0.07562786,1.989643,1.1790454,0.288609,-0.41614825,1.3363662,-0.9086106,0.63409716,-0.7766254,1.813076,-0.22870928,0.63719994,-0.6155753,0.6925775,1.1566029,-0.41621584,-0.8917657,1.2337078,-0.1413458,2.0766032,0.5490268,-0.34477794,-0.22092968,0.775227,-0.6495104,0.19302899,-0.60155094,1.3239254,-0.9357698,1.3012261,-0.3578052,1.8595858,0.47926226,-0.7888932,-0.7703726,2.5863574,-0.49439585
19,-0.6130953,0.73268706,1.9973288,-0.19812381,-0.16416997,0.07592348,-0.04158902,-0.8156868,-0.45379102,-0.76117545,-0.21734065,-0.35573578,-0.55975014,-0.50624037,-0.29073495,-0.807245,0.8743066,-0.4523198,-0.7445651,-0.5231229,0.94021136,0.35336077,-0.43436122,-0.379237,-0.31899542,1.4043748,1.2012779,1.3936362,0.24340662,1.6569772,0.46626478,0.04189319,-0.38771653,0.06551543,1.4215115,-0.44378263,1.249294,0.92810476,0.829436,-0.57356656,0.6046067,0.2914442,-0.44950598,-0.55494165,0.0074749743,-0.3046053,0.48894995,1.1559497,0.044482186,1.4745454,1.1816614,-0.12769926,0.81898063,0.6321276,0.09160302,0.83343315,2.9867446,2.2374127,0.38200304,0.28896716,-0.47454572,0.080408916,-0.5315012,-0.7261616
20,1.2574823,-0.23211318,0.03485296,-0.41219252,1.5816242,-0.64719427,-0.79560477,0.77031106,-0.43526077,-0.6755421,0.21542166,-0.7220464,-0.45516682,0.1557195,-0.054916203,0.23776884,-0.32752675,0.41411746,-0.5048212,-0.43026698,-0.7786976,-0.6530994,-0.016711354,-0.6726309,0.40416515,0.65190095,-0.24988371,-0.55441654,-0.68816483,-0.5998268,0.9230291,-0.7574736,-0.62905186,-0.13284332,-0.52603704,0.85226715,-0.3774742,0.0081832865,-0.4537338,0.88546824,-0.6624134,0.15799531,-0.57438505,1.690406,-0.5929291,1.499642,-0.15157402,-0.4024092,-0.34206438,-0.16689974,-0.21394473,-0.52919245,-0.6390938,-0.10125983,-0.7910591,-0.7144405,-0.049460232,-0.32081938,-0.3808486,1.4074548,1.2428006,0.61567914,0.097217634,-0.633482
21,-0.6123507,-0.605806,0.24513996,2.0986478,-0.6251725,-0.5315391,-0.52836525,-0.71127814,-0.40009147,2.0873318,-0.3988526,0.48609447,0.5008403,0.8460845,-0.61382467,1.2193842,-0.27966988,-0.9357476,-0.39339906,-0.49187922,0.29961833,2.0653472,-0.49620694,-0.5678811,-0.24510336,-0.0283463,0.6721178,0.6227071,-0.42039204,0.28248495,-0.51440984,-0.17820978,0.74071366,1.6867478,-0.08600879,0.84171444,0.13806044,1.4572656,0.043071277,-0.51796895,0.5735965,0.35932955,1.1612836,-0.0013506413,-0.2654997,0.22597142,-0.086366475,-0.4665736,0.48867378,-0.3708884,-0.2340349,-0.12248969,-0.5561825,1.0842062,-0.12921202,-0.5501841,-0.20666885,0.27549583,-0.4088018,-0.51070493,0.24326544,1.2655149,0.085941516,-0.29854566
22,0.15897042,0.48392454,2.3237946,0.006722336,-0.07624495,-0.568663,-0.6118182,-0.101918995,-0.8233943,-0.46135432,-0.0484187,-0.26830655,-0.4518879,-0.63676065,-0.7584926,0.25461936,-0.18135363,1.3920157,-0.94413763,-0.40242875,0.01173022,-0.725901,-0.7919241,-0.54078484,-0.07623428,2.6889963,-0.35893494,0.2032659,0.74612665,0.8478855,-0.6205532,-0.72968936,0.24802956,0.51243716,0.6681295,0.9110635,1.2312135,0.4057477,0.05647537,-0.53278255,0.78292036,-0.20770156,-0.4721362,-0.0023474693,-0.8928065,-0.3507077,0.5969942,0.6193899,-0.42360836,1.1089758,-0.0058766007,-0.89239883,0.34744078,0.4219407,-0.63564926,-0.6839974,1.5173973,0.12692595,0.4399601,0.31569436,-0.26325387,0.8337019,0.17504068,-0.52648365
23,-0.802705,1.251371,-0.88519824,-0.26648772,1.7425485,2.3481426,0.2665335,-0.7116685,-0.040976763,0.83941543,2.1173596,-0.63478583,-0.325938,-0.353692,0.3172554,0.15456395,-0.065047264,-0.5005314,0.11898917,1.730953,2.910844,-0.56318396,-0.20644486,1.1714833,1.8879771,-0.7931941,-0.35552287,0.10751708,2.330648,1.8838546,0.5979491,0.43031538,0.6463731,-0.68184495,0.52266794,-0.8621588,1.2195463,-0.3877353,0.74593735,-0.7041367,1.2186928,0.97385526,-0.8009058,-0.96035993,-0.15684313,-0.32733744,1.9853382,1.7156578,0.112243526,0.6736602,1.084299,-0.56355786,-0.02406472,-0.6677034,2.1816301,-0.7820965,1.4146687,-0.7986491,2.1465168,-0.40062428,-0.7857053,-0.7754272,1.7244276,0.28696328
24,-0.47632378,0.84959257,0.44671214,-0.63219666,0.9154723,0.5726989,1.955784,-0.73196805,-0.5407963,-0.492687,0.7855261,0.23687695,-0.4695235,-0.63180566,0.5851932,0.47334364,1.7634248,2.2065237,-0.044677854,0.114499405,0.42610818,0.30436924,1.619378,0.7427154,0.6173859,-0.5857346,-0.32126045,0.16519298,-0.09069592,0.4887161,0.24451558,-0.106101334,1.5944599,-0.7204076,0.49075493,-0.5793102,0.8130596,0.40833944,0.7518443,-0.1510436,-0.4868803,1.2041113,-0.011946142,-0.80508494,1.4646947,0.009488284,0.3883547,2.2658896,0.08332757,-0.58720183,0.47296217,0.36712298,1.1980257,-0.2903784,0.30513868,-0.4382133,1.6167648,1.3491626,0.9654094,-0.047167122,-0.64541996,-0.573798,0.16024147,-0.58841825
25,-0.22936505,0.8452025,0.12574251,-0.86154747,1.7065,1.3816305,0.40043762,-0.14452058,-0.7645423,-0.5985843,0.93487996,0.139383,-0.7778455,-0.920193,1.6058478,0.29871112,1.741237,4.159339,0.80745405,0.97136915,-0.22972918,-0.41570413,2.5466275,1.4942344,-0.36455584,-0.39581686,-0.6961716,-0.43470293,0.6456671,0.3893677,-0.5252869,-0.53964245,1.6381657,-0.85147494,0.61643237,-0.753221,1.34284,-0.07253337,1.1489552,-0.05375135,0.6990902,1.0350611,-0.5470108,-0.5106495,-0.2494306,-0.45270383,0.8356481,0.89499897,-0.45162487,0.26212874,0.571541,0.45128843,1.4001594,-0.3024183,-0.13920581,-0.6605017,2.1978872,1.3868552,1.3088995,0.8956295,-0.51047516,-0.71956134,1.3236563,-0.7387955
26,-0.47702557,-0.46292096,0.8363627,-0.5824306,0.3130445,0.7026585,3.0706675,2.1902213,1.1158283,0.9205472,-0.7667289,1.8208151,0.8972705,0.9799416,0.80570936,-0.65624106,-0.54946995,0.9774727,2.501675,-0.33600545,-0.04110551,0.092792556,0.5563879,-0.06488711,-0.2384873,-0.73008704,-0.8907951,0.30496505,-0.46885306,-0.6702833,-0.6370169,2.4576237,-0.5622939,-0.6962353,-0.44004202,-0.3084826,-0.105685055,0.39215246,0.07152274,0.2937366,0.69518214,-0.15363842,0.90088844,-0.0330981,1.4331622,0.5905063,-0.4096545,-0.25950682,-0.85624874,-0.60638463,0.26333317,0.14516713,0.6245011,-0.3355605,-0.7121731,0.07988766,0.46320513,1.3493387,-0.7879395,-0.8744644,-0.78925383,-0.76112664,0.53070426,0.18907836
27,-0.07833713,0.1946473,1.3694572,-0.60598385,0.27303132,-0.47662336,-0.5165457,-0.13277173,-0.67065537,-0.72094905,-0.30288225,-0.28834456,0.04820435,-0.18031806,-0.07932836,-0.1385358,-0.57234085,-0.60375035,-0.21192712,-0.78451693,-0.486575,1.0083694,-0.55851793,-0.43249148,-0.59187627,1.3350663,-0.5286566,1.1745069,-0.16035134,-0.386975,-0.25667596,-0.42585224,-0.5377407,0.2229363,1.382974,0.060385846,-0.29562676,0.5572925,-0.07325655,0.187249,-0.500482,0.033611137,-0.44254434,0.32347187,-0.72836965,-0.59613943,-0.04189521,1.2722775,-0.36868602,1.7490392,0.34189588,0.67337596,-0.5781125,0.9045901,-0.8045119,-0.6211952,2.1012888,1.1732471,-0.17939574,-0.38194913,-0.3300228,0.9502861,0.258615,-0.6168732
28,-0.7652179,-0.5773616,-0.6358579,1.091088,-0.38075906,0.29749742,1.434704,-0.6268686,1.4993261,1.347329,-0.8736465,-0.6751816,1.1138597,2.0618913,0.9295232,-0.50965834,-0.8079377,-0.94346565,0.29630288,-0.757994,0.48392025,0.90560126,0.16959569,-0.18395054,-0.06437385,-0.6468329,1.9681658,0.49648255,-0.37136608,0.4415809,0.5872799,0.13995442,0.2910054,-0.50275934,1.5014292,0.4971396,0.6669151,-0.64448094,-0.449165,0.16199207,-0.3879869,0.78842235,0.48706463,-0.7595563,-0.37401515,0.6432581,-0.6094309,-0.7704964,1.4162896,-0.9060814,1.0054061,-0.30141544,-0.6267386,-0.5640017,1.2108495,1.317256,-0.7029126,-0.41543138,-0.38220143,-0.8434484,-0.01643604,0.19205733,0.07356266,0.9230971
29,-0.64282304,1.2314361,1.1410843,-0.7971362,1.4682242,2.344076,1.6038635,-0.44552183,-0.4143151,0.55796915,2.522665,0.05627988,-0.541527,-0.58415604,0.42967618,-0.24601406,-0.4486714,-0.86172426,-0.7735317,0.10400151,0.75254864,-0.1550684,0.23733927,1.0236349,1.2106874,0.24689773,-0.7429731,0.07688295,2.0834968,0.9603588,-0.7654655,0.64960265,1.2989681,-0.7730093,-0.014385283,-0.7440009,1.1745251,0.76130086,0.27078423,-0.6749034,1.3945888,1.1260548,-0.319582,-0.89244753,0.6244906,-0.34586173,1.7065558,1.4302912,-0.56980896,0.5993283,0.9482433,-0.16302174,0.38176653,-0.39062923,0.51238525,-0.8749309,3.0308502,-0.5167493,1.4046471,-0.69636923,-0.7297132,-0.790636,1.9910645,-0.63000727
30,-0.7986623,-0.08081317,0.47556576,0.937092,-0.6123519,-0.5061225,-0.5324384,-0.36842698,0.20567115,1.69716,-0.42851192,1.6697863,0.6799918,1.3858325,-0.6113807,0.6105814,0.78466105,-0.8633474,-0.47003937,-0.1294415,-0.09526032,2.258852,-0.4542238,-0.32113683,-0.15227687,-0.2972973,-0.6576707,-0.20499283,0.026959267,0.154691,-0.42861056,1.2738475,1.3904063,1.6989921,-0.387237,0.70856905,-0.22741961,1.0397798,-0.3345372,-0.38755208,0.5457149,-0.2554224,1.7942452,0.4993814,-0.40806,0.5569791,-0.1145798,-0.7769744,0.9649098,-0.6965691,-0.27065766,0.7669084,-0.5093147,1.7812498,-0.010797203,0.27755633,-0.09353596,0.08788879,-0.5483812,-0.43508583,-0.33439153,0.53122324,-0.35836196,-0.028357804
31,-0.48464286,0.90090454,2.1452491,-0.63565576,-0.050930917,-0.02797693,0.49537873,0.09335402,-0.40699327,-0.42902464,-0.33666414,-0.07152319,-0.44522828,-0.45227236,-0.46195447,0.010508475,-0.6742902,-0.3024462,-0.5696732,0.1147047,-0.07814813,-0.22360528,-0.64747417,-0.23099327,-0.05924225,1.347444,-0.6961998,1.0158185,0.6181822,0.2087026,-0.5088059,0.37144285,-0.45083636,-0.46637303,1.1131968,0.7339369,0.4137033,-0.03616935,1.0585744,-0.36150134,0.5154384,-0.30366176,-0.6349322,-0.14016694,-0.14748836,-0.38716686,-0.071415424,1.1458234,-0.62810516,1.4167895,-0.3014521,-0.27377093,0.65262187,0.08836445,-0.6028999,-0.712679,2.1586251,0.5625208,0.6339284,-0.7764444,-0.48153245,-0.6179014,0.25366744,-0.4740972
32,1.2014031,-0.12739581,-0.37439948,-0.17278355,-0.21885538,-0.41117936,-0.5944756,1.2506684,0.04793911,-0.16266447,0.4279348,0.53779095,0.17152312,-0.5595141,-0.4156102,1.2285231,-0.31947136,1.0703094,-0.12057763,1.18535,-0.21936494,-0.46833295,-0.63522863,-0.4054708,-0.46849012,1.2729224,-0.60747814,-0.37673032,0.31159407,-0.56849235,-0.06829268,-0.49224663,-0.17149806,0.10548899,-0.5232314,1.6379757,-0.44035244,-0.009744465,-0.23608792,0.8976976,-0.14335704,-0.6120539,-0.4478423,1.1148325,-0.029967308,0.22317293,-0.1313625,-0.18432975,-0.67523515,0.32627413,-0.64670336,-0.5387177,0.1929197,-0.13121682,-0.5849875,0.09758356,-0.5703271,-0.4364661,0.96770465,0.34058633,0.3712011,0.93194574,0.4203045,0.22521251
