,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,-0.683646,0.17757955,-0.65506274,0.95920336,0.21464387,-0.02735713,0.57911193,0.09496106,0.1266197,-0.752815,0.23753014,0.11868992,0.75090104,-0.47904012,-0.13126342,-0.18171993,0.97856545,0.5033611,-0.86961794,-0.088572785,0.33848795,-0.019396773,-0.782921,-0.22247349,-0.24798101,0.82553375,0.63285446,-0.59120816,-0.026267633,-0.7621094,0.7540113,0.23244187,1.2269934,0.83310187,0.39209452,-0.87351865,0.7069427,-0.14769939,0.598518,0.15874471,0.92314786,-0.5541356,0.057167955,0.59416085,-0.5313295,0.41266844,-0.20454384,0.08943844,0.70603937,0.15592553,-0.21115898,0.2329312,0.20461231,-0.58532906,0.35842615,0.2609089,-0.22196579,0.017864753,-0.04173714,-0.25533447,-0.26866767,-0.114371195,0.20075694,-0.1423532
11,-0.45914122,-0.09119706,-0.37290898,-0.059910618,-0.21115388,0.3829083,-0.21136662,0.3576788,-0.055628918,-0.41132534,-0.46080917,-0.41635722,-0.045781996,0.54207397,0.48458755,-0.6381568,-0.05935341,0.49319282,0.115196496,-0.10463719,-0.4194157,-0.28267944,0.63900256,0.61960936,0.28633058,-0.05046515,-0.042989247,-0.5783397,-0.26357627,0.4841806,-0.015490519,0.17201968,-0.7259179,0.09532644,-0.5615298,-0.70078605,-0.09331312,-0.10484421,0.11942246,-0.103895776,-0.13464928,-0.611043,-0.33884743,0.10751352,0.70470965,-0.10814721,0.029564278,0.20954634,-0.18034975,-0.574185,-0.24758519,-0.09553568,-0.2586487,0.589957,0.22441296,0.018740723,0.584493,0.6112267,0.17803013,-0.6977614,-0.63276553,-0.1329525,-0.2130863,-0.2854838
12,0.15816015,0.26276302,0.38102552,-0.14551148,0.21535029,0.34118748,0.096705064,-0.59285426,-0.47173518,0.6938885,-0.5568831,-0.36490548,-0.8000476,0.0016399547,-0.06170804,-0.018820843,0.084831476,-0.78022707,0.77989566,0.33358234,0.02742989,-0.09719707,0.46948585,-0.021647368,0.58499885,0.26243782,-0.23444575,0.6719652,0.18164821,0.14926448,-0.25294366,0.10042721,-0.08946338,0.6292811,0.17368612,0.45225462,-0.3758926,0.589094,0.04030087,-0.06733983,-0.14538193,0.85670954,0.037153706,-0.92582285,-0.15675534,-0.65125626,0.5330598,0.30797935,0.6085788,0.39787287,0.60791427,-0.097206116,0.62202716,0.4680847,-1.058958,-0.25058758,-0.17754552,-0.63530684,0.066141546,0.6975163,0.302398,0.38000333,0.30882558,0.06956375
13,-0.75260943,0.05401116,0.118464746,0.045364596,-0.38599142,0.17839691,-0.27446494,0.43974435,0.23715422,-0.5703107,-0.4887927,-0.09093547,-0.1170616,0.84762853,0.8759199,-0.91019905,-0.24844846,0.8928006,0.27142587,0.14526369,0.016066093,-0.5531539,0.61789066,0.8124625,0.2822984,0.053790286,-0.037738807,-0.8268603,-0.44910663,0.5800737,-0.15604861,0.72647107,-0.556111,0.097811654,-0.30714718,-0.5141057,-0.39688808,-0.10971664,0.19063562,-0.24416089,0.3965646,-0.40447944,-0.28968856,0.15721305,0.8553078,-0.10385924,0.27237266,-0.1991927,-0.07168378,-0.5544961,0.23406513,-0.26938453,-0.37584445,0.6413092,0.092831194,0.15936153,0.58774036,0.92644924,0.24749988,-0.33384347,-0.7629062,0.16723715,0.104249775,-0.31918263
14,0.4356941,-0.71493524,0.28061196,-0.540666,-0.18288948,-0.31262344,-0.5396768,-0.07444008,0.45945674,0.06984857,0.40917408,0.2992064,0.24447998,-0.41302142,-0.19811238,0.6301664,-0.30563807,0.01612015,-0.38179123,-0.398171,-0.11615911,0.35635012,-0.5436492,-0.28173748,-0.6122427,-0.54811597,-0.2815199,0.29538485,0.46412462,-0.21085393,-0.29052374,-0.3312469,-0.30350912,-1.1663738,0.1883795,0.63304645,0.04573874,-0.36069205,-0.38432428,-0.011177972,-0.40476587,-0.07325995,0.10254051,0.13372262,0.03774916,0.2807888,-0.17317575,-0.27159905,-0.8467736,0.12169297,-0.27606693,-0.37241095,-0.4280188,-0.6242363,0.26221055,-0.07634939,-0.15198493,0.033395708,-0.2013404,-0.091646396,0.5476382,-0.029023211,-0.10261953,0.5438521
15,0.4077758,-0.8072523,-0.11643233,-0.49608764,-0.30815247,0.15944006,-0.53939956,-0.2817286,0.28246498,0.11215452,-0.18204273,-0.36849523,-0.22839993,-0.49690294,0.07668215,0.3388653,-0.16623676,-0.063737035,-0.13089369,-0.77636844,-0.50687677,0.41524082,0.10251243,-0.028854858,-0.41487733,-0.352855,-0.41042632,0.06262802,0.611291,0.090683855,-0.11062283,-0.38045993,-0.86340773,-0.9382752,-0.10394242,0.1606949,-0.17630045,-0.25316674,-0.116290204,0.1010331,-0.6346252,-0.10751561,-0.25263888,-0.10199702,0.3245308,0.15939641,0.059946053,0.030162748,-0.18167953,-0.22198346,-0.402281,-0.5056707,-0.41484132,-0.03141969,-0.121469274,-0.5060223,0.15873885,-0.030941464,-0.18755442,-0.4686824,0.30946586,0.054701634,-0.28235108,0.4463768
16,1.3666356,0.49725008,-1.0783916,-0.04434546,1.3572294,-0.11748801,0.31664795,0.5364356,-0.6456798,1.1596799,1.0257325,0.24457484,0.4834426,-0.09873176,-1.1607943,0.8711964,-0.8602428,-1.3633736,-0.13000503,0.2185694,-0.43592384,0.34922156,0.6764954,-0.63350147,0.3616922,-0.18525228,0.16151907,0.5992462,-0.7743793,0.10979401,0.63996285,-1.624676,0.081921786,-0.23442006,-0.7370126,-0.28046808,0.24127564,0.1972121,-0.8489263,-0.19412139,-0.9821668,-0.34397456,0.10619755,-0.23087041,-0.14310375,0.11439138,-1.3131346,1.214363,-0.7494282,0.18233894,-0.7607143,1.3807621,0.6885487,0.05870943,0.3342952,0.14845872,0.14848492,0.20415805,0.19994204,-0.13931693,-0.2994326,-0.87192637,-0.83191234,-0.48080435
17,0.64893925,-1.323432,-0.4159942,-0.71877545,-0.5817629,0.536128,-0.52973765,-0.53005266,0.4316505,0.110670134,-0.766716,-1.265135,-0.5527294,-0.8277519,-0.18424533,0.28517008,0.04639373,-0.122827336,-0.31799605,-1.954085,-1.1804521,0.8335887,-0.09031861,0.32131064,-0.5321269,-0.7008933,-0.99025226,0.16166747,1.2604072,0.1334956,-0.49605626,-0.6506375,-1.788577,-0.9224294,-0.6761098,-0.09905697,0.051422793,-0.40819812,0.0971347,0.43240893,-1.4263647,-0.37116706,-0.5031707,0.038440585,0.6261601,0.47544688,0.14733061,0.34666947,-0.08276749,-0.79536796,-1.1725832,-1.0561378,-0.9028024,0.3006407,-0.060608625,-1.1909221,0.37889823,-0.5777591,-0.53482217,-1.4882336,0.5008981,-0.073298305,-0.8463873,0.79733115
18,-0.77323735,-0.6868,0.3901833,-0.0667524,-0.24750255,0.4525324,-1.8863323,0.010729378,0.07056918,0.035642352,1.0139523,1.4148874,0.5055618,0.2185311,0.54913384,-0.21486248,0.85395914,-0.23353072,0.24795145,1.4965011,0.06157459,-0.60381645,0.06282405,-1.385576,-1.3645777,0.3807819,1.0974227,0.47684312,-0.14901346,-0.30400276,0.61792505,-0.073007636,0.8639346,0.017819148,0.88951385,0.66136557,-0.23974347,-0.8424279,0.17703047,-0.39463335,-0.15758443,0.23920897,0.77680504,-0.68466,-0.35202247,-1.2731814,0.52789664,0.1107572,-1.0244962,2.1252725,0.09253271,0.63253677,-0.39975393,-0.50577027,-0.79047775,0.5508044,0.31958398,-0.2885186,0.48521876,0.86064273,1.4168633,0.36264718,1.1821765,0.5229588
19,-0.73215455,0.04394996,-0.6838355,1.3026854,0.2038783,-0.2473094,0.51395726,0.2623028,0.52977985,-1.0511904,0.707798,0.5587316,1.3641869,-0.74787134,-0.16000998,-0.026124345,1.0417852,0.7489865,-1.2448423,-0.20483412,0.4024939,-0.04787057,-1.3935028,-0.53001803,-0.5663606,0.7604719,0.8334739,-0.65575725,-0.023547307,-1.1580312,0.95958054,0.1657102,1.7046254,0.3615076,0.4448275,-0.8464374,0.90152025,-0.28950286,0.7612295,-0.05961082,1.0969031,-0.7171105,0.116044566,1.1075091,-0.6043358,0.87345046,-0.21653193,-0.10751313,0.36070913,0.2493951,-0.5155385,0.3124975,-0.15994266,-0.89856964,0.73041105,0.45024604,-0.28162816,-0.011958528,-0.06918377,-0.41428423,-0.29535612,-0.38003877,0.085530296,0.14962403
20,-0.41682252,0.37435487,0.97780806,0.16970506,-0.22248037,-0.29148793,0.053480703,0.43648234,0.4858405,-0.2989261,-0.11933465,0.35046646,-0.20900172,0.82899815,0.7979055,-0.4580097,-0.7692516,1.0125506,0.60546345,0.4622445,0.41865918,-0.42415974,0.041539893,0.6839425,0.5227524,-0.374817,-0.20968278,-0.23474541,-0.6074682,0.33465356,-0.7066548,1.0697021,0.034809932,0.0027506836,-0.16212338,0.524029,-0.44180736,0.30989754,-0.01435248,-0.45597118,0.5394183,0.5323304,-0.22257826,0.27469286,0.36566958,0.22942495,0.47865945,-0.8375125,-0.23001795,-0.6691341,0.89750975,-0.33278137,-0.30381873,0.47803032,-0.03407099,0.3201229,0.19685835,0.29945973,0.30954507,0.15458862,-0.65626067,0.15416844,0.1009974,-0.07164489
21,0.2880763,0.74969155,0.14863169,-0.09526055,0.26158848,-0.24881683,1.1016793,-0.57556635,-0.62503064,0.5080909,-0.5486713,-0.6072972,-0.6551346,-0.33541155,-0.5918477,0.29260683,0.25456277,-0.91820955,0.27714145,0.1223706,0.6565402,0.36971733,-0.031139024,-0.02883787,0.39100918,0.418481,-0.23214522,0.46168137,0.20309737,0.06588709,-0.26519027,0.007904425,0.37094772,0.7579231,0.5010953,0.034331,0.16857876,0.5174917,-0.08031569,0.52243704,0.44970345,0.5149418,0.17717022,-0.30974063,-0.6450773,-0.39597756,-0.005891061,0.055899974,1.3733,0.16469617,0.54588366,-0.06583326,0.8164184,-0.33166888,-0.25312918,-0.23385903,-0.818641,-0.5125829,-0.35370713,0.95574105,0.12071691,0.40375713,0.13912794,-0.47594997
22,-0.7543286,0.2587793,-0.46155977,1.196518,0.30515304,-0.10734497,0.51261246,0.32182387,0.37348628,-0.8047498,0.48190868,0.4460056,0.9389912,-0.35164458,0.067857385,-0.26607147,0.70081615,0.745274,-0.7069076,0.031596377,0.41043258,-0.14518993,-0.7875311,-0.28403997,-0.27224422,0.7008809,0.6762365,-0.6152635,-0.30327493,-0.75128794,0.81663024,0.3665595,1.3651364,0.64266026,0.33467904,-0.8247166,0.539729,-0.08735621,0.59521544,-0.11542422,1.1471137,-0.4693474,0.000389494,0.73848957,-0.4328313,0.54247874,-0.15807791,-0.08541903,0.51444376,0.25628936,-0.057885136,0.29755285,-0.05168242,-0.4903922,0.39474636,0.44560254,0.009233361,0.15230142,0.08787514,-0.21092197,-0.44633794,-0.15692104,0.15766552,-0.10244492
23,-0.8675984,-0.72040445,0.25537995,0.08220043,-0.14526911,0.52965355,-1.919023,0.12063973,-0.06244415,0.084007405,1.0978265,1.4899694,0.5962578,0.2561591,0.5146623,-0.37010735,1.0168724,-0.2242532,0.25414464,1.5394057,0.03179015,-0.7723444,0.08766673,-1.5856587,-1.4213022,0.5934875,1.2722796,0.34898895,-0.3006783,-0.22826624,0.82961076,-0.19168538,1.015757,0.27756873,0.980074,0.5080788,-0.19705488,-0.8468101,0.21254188,-0.38122422,-0.1908414,0.224986,0.8547412,-0.80938333,-0.41163173,-1.4148313,0.55322415,0.29860097,-0.8848936,2.287105,-0.028293323,0.83265156,-0.3358993,-0.4225219,-0.91756433,0.6405388,0.33017412,-0.30640545,0.56922454,0.7937246,1.4320865,0.40624136,1.2065384,0.40160236
24,0.1655465,-0.8261056,0.48764047,-0.55390924,-0.6530651,-0.24475555,-0.65601957,-0.32159644,0.7011503,-0.32451794,0.024292715,0.1529493,0.057001434,-0.5995137,-0.040322613,0.4065549,0.18373558,0.13117252,-0.49464875,-0.6253179,-0.14198412,0.1958493,-0.97843164,-0.08846657,-0.79067385,-0.652626,-0.32311705,0.39170322,0.89628077,-0.2830415,-0.57830423,-0.01667517,-0.33726045,-0.93245625,0.20535424,0.8637011,0.16230349,-0.4727848,-0.0040978696,0.2824388,-0.47443435,0.02356705,0.35454345,0.4061877,-0.013308402,0.32242805,0.37832665,-0.63410276,-0.670864,0.19047002,-0.29612458,-0.8260883,-0.76198804,-0.54486287,0.3480242,-0.36040092,-0.3013466,-0.3342716,-0.3194386,-0.11419891,0.94723105,0.022365412,0.08828789,0.90378255
25,0.137099,-0.9579891,0.757472,-0.74495685,-0.886854,-0.38718218,-1.0224733,-0.39372677,0.8620609,-0.43939337,0.07934881,0.3927612,0.0030550882,-0.5528999,0.185965,0.40723306,0.18263659,0.26848492,-0.44473147,-0.4287277,-0.0028919503,-0.026183946,-1.2774712,-0.09469082,-1.0125985,-0.88037014,-0.39071268,0.6139769,1.0830725,-0.24898022,-0.7868492,0.0487241,-0.45729154,-1.1106986,0.41276336,1.3970999,0.10587135,-0.5405136,0.006015679,0.23568526,-0.5956165,0.23211437,0.57865655,0.45032513,0.036373537,0.20820707,0.5059724,-0.96247405,-0.9357045,0.35519454,-0.13373241,-1.078477,-0.9576921,-0.66032404,0.44717824,-0.25790983,-0.37542227,-0.44655412,-0.3690558,0.11584276,1.3358926,0.13124691,0.30899402,1.1825805
26,0.44857565,-1.3771727,-1.1223909,-0.63072145,-0.50952303,0.9469535,-0.6209758,-0.6495566,-0.15975481,0.06023215,-1.0742544,-1.4452001,-0.58355,-0.52549046,-0.27581662,-0.15445037,0.42348394,-0.2718133,-0.4724924,-1.7765832,-1.4178531,0.6625231,0.66630256,0.41802722,-0.34669417,-0.071840785,-0.6443011,-0.41261578,0.90178484,0.26253828,0.088428184,-0.7187165,-1.81439,-0.4636528,-0.55209476,-0.9502953,0.110620484,-0.5451446,0.19048373,0.7068909,-1.4817821,-0.7395736,-0.5603857,-0.263579,0.67522603,0.156721,0.08788832,0.72626674,0.1626152,-0.8491574,-1.4451789,-0.5768719,-0.36388516,0.4016394,-0.14449532,-1.0715015,0.5029562,-0.09147507,-0.44651648,-1.5769898,0.17943215,-0.10968585,-0.79630446,0.2833331
27,-0.5491281,0.37007606,-0.64180064,1.0905458,0.195883,-0.23940341,0.85237306,0.083367534,0.11719841,-0.83070344,0.34262908,0.15905002,0.87725776,-0.4801858,-0.17918131,-0.04926596,0.6830736,0.5080083,-0.9854515,-0.23985516,0.5107772,0.10726037,-0.8469196,-0.16119196,-0.13126847,0.7600839,0.59130204,-0.7424726,-0.073457316,-0.88107514,0.76754993,0.24811855,1.3637078,0.6705328,0.3133818,-0.9243352,0.65932274,-0.13441537,0.62206185,0.13928865,1.131602,-0.55672014,-0.043349057,0.8140689,-0.6768166,0.7504053,-0.42986414,-0.074581265,0.7411749,-0.08443382,-0.25551528,0.31808582,0.20389663,-0.6111368,0.561245,0.30185413,-0.19536498,0.11757971,-0.13213971,-0.24579914,-0.52792704,-0.23718444,0.12109339,-0.29796588
28,1.199951,0.033852495,-1.2415073,-0.16683528,1.0593708,0.056847945,0.042674758,0.39337334,-0.46646193,1.0057387,0.86453927,-0.072009005,0.42779517,-0.23238018,-0.75453436,0.6701118,-0.675889,-1.0333558,-0.27211466,-0.15574236,-0.5271266,0.33311278,0.776272,-0.5865304,-0.04727371,-0.0010917559,0.09328604,0.15310726,-0.49833888,0.33157173,0.667579,-1.6122316,-0.23016328,-0.48947927,-0.5485945,-0.44897977,0.10561159,-0.05778468,-0.6969387,-0.13408515,-0.958978,-0.504448,-0.08267025,-0.24522734,0.10632798,0.08661508,-1.1727778,1.1464571,-0.41117764,0.044809468,-0.98355025,0.9739249,0.28712413,0.008245055,0.108254045,-0.15031005,0.178568,0.36980662,0.09781289,-0.481759,-0.35183203,-0.63989484,-0.806611,-0.25327432
29,-0.9532504,-0.7387048,0.27268884,0.23615685,-0.12905683,0.6495053,-1.8820524,0.16264671,0.061432816,-0.07437286,1.0104958,1.3799515,0.6194808,0.20209846,0.49755496,-0.32938132,1.1000175,-0.14553708,0.2318667,1.4217093,-0.060331,-0.64424217,0.013203938,-1.4714873,-1.3537617,0.53804386,1.2973003,0.33228326,-0.2630304,-0.52993935,0.69912636,0.0030116588,1.0546626,0.27058816,0.85127014,0.42954457,-0.033942554,-0.8203001,0.3547255,-0.36027434,-0.100738876,0.11965479,0.7069326,-0.68226564,-0.4981311,-1.183698,0.69329333,0.3427067,-0.9089059,2.1784923,-0.04225504,0.7993582,-0.39924058,-0.49590978,-0.9212649,0.49467137,0.37411326,-0.33294094,0.6223333,0.62110656,1.3892025,0.2691343,1.0677379,0.56882155
30,0.21676818,0.5852168,0.37693176,-0.32331544,0.060760286,0.03812278,0.76815975,-0.97745955,-0.7315145,0.7760263,-0.9202733,-0.7275669,-1.066123,-0.3729258,-0.36775237,0.25447,0.40253094,-1.1496402,0.555076,0.08316111,0.57419956,0.3192941,0.22626287,-0.043711312,0.37734568,0.5901067,-0.37144575,0.72962755,0.50460213,0.18032321,-0.36805797,0.18101466,0.07965253,0.82221675,0.6988005,0.26714906,-0.19002244,0.48337302,0.0020053722,0.5237654,0.28629255,0.8730785,0.16170828,-0.7918737,-0.63031214,-0.8022524,0.46543327,0.15964067,1.6446053,0.3527001,0.69716734,-0.3075676,0.8211372,-0.0701671,-0.87714785,-0.5024349,-0.79135424,-0.77895355,-0.36916256,1.0840906,0.4095433,0.6382823,0.3337309,-0.29787955
31,-0.7890146,0.036032923,-0.7668303,1.2164683,0.3389543,-0.0060902517,0.28490502,0.3053309,0.33510002,-0.9136867,0.5663113,0.4376854,1.0834311,-0.40559542,-0.0364997,-0.23584989,0.8784554,0.63793874,-0.9268753,-0.006543681,0.2845141,-0.13643031,-0.8530155,-0.4405219,-0.42677924,0.81296927,0.95192474,-0.66462886,-0.2201248,-0.9069159,0.97394925,0.20096958,1.4371083,0.62392056,0.35053268,-0.98172486,0.70406926,-0.23167028,0.6721513,-0.15924743,1.011695,-0.7079013,-0.007360447,0.7641538,-0.52305603,0.5888215,-0.26002848,0.18191761,0.2781592,0.25667801,-0.42854282,0.43725199,0.001421785,-0.65838504,0.45858294,0.48436144,-0.013120191,0.17225668,0.079495326,-0.36421847,-0.39320734,-0.2509954,0.19087286,-0.048427794
32,-0.76240706,0.12124444,0.3953567,0.09780643,-0.46803507,0.023482827,-0.2645008,0.4101549,0.42925286,-0.5653626,-0.4333761,0.008934945,-0.17802829,0.8241654,0.9714417,-0.9417829,-0.34896544,0.9769971,0.2713364,0.17065193,0.30034027,-0.5823287,0.50955254,0.82068914,0.27233565,0.049084544,-0.079625145,-0.82904327,-0.51913685,0.6266999,-0.3051623,0.9446833,-0.47717908,0.0020960532,-0.13872409,-0.33316344,-0.47790292,-0.1035745,0.13286333,-0.31335035,0.59490967,-0.25683844,-0.223525,0.2541931,0.811423,-0.08838981,0.40758026,-0.44384608,0.023027867,-0.5338053,0.44161457,-0.42358944,-0.43700385,0.5252945,0.008286789,0.17981876,0.47398308,0.9575312,0.2501452,-0.08640449,-0.7335565,0.2879433,0.17029923,-0.27587286
